Selection,View,Channel,Begin Time (s),End Time (s),Delta Time (s),File Offset (s),Low Freq (Hz),High Freq (Hz),Peak Freq (Hz),Begin File,Begin Path,Tonal,Signal strength,Background,AR comment,SNR NIST Quick (dB FS),SNR order,species,certainty,comment,type,WH ID,WH Comment,NEW analysis
9007,Spectrogram 1,1,133101.065,133104.399,3.334,233.984,110.9,233.5,158.2,1208533023.041223125015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041223125015.wav,,,,,10.56,5196,BH,High,,,,,yes
8666,Spectrogram 1,1,124016.751033333,124017.920033333,1.169,147.581,127.2,2271.7,234.4,1208533023.041220145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041220145015.wav,,,,,13.69,3997,BH,High,,roar,,,yes
12797,Spectrogram 1,1,216652.602633333,216654.031633333,1.429,108.765,133.2,457.5,205.1,1208533023.050204045015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050204045015.wav,,,,,14.05,3908,BH,High,,,,,yes
13994,Spectrogram 1,1,249571.327966666,249575.896966666,4.569,35.761,49.8,1692.9,134.8,1208533023.050315015015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050315015015.wav,,,,,13.08,4210,BH,High,,,,,yes
4242,Spectrogram 1,1,27416.106033333,27417.769033333,1.663,123.743,35.2,211.3,99.6,1208533023.041022025015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041022025015.wav,,,,,29.92,2942,BH,High,long loud 100 hz,,,,
9114,Spectrogram 1,1,135901.607033333,135902.538033333,0.931,35.354,69.9,145.6,105.5,1208533023.041226025015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041226025015.wav,,,,,-4.26,5825,BH,High,,,,,
13844,Spectrogram 1,1,244105.976966666,244106.712966666,0.736,269.124,110.7,215.5,158.2,1208533023.050310065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050310065015.wav,,,,,10.98,5025,BH,High,faint,,,,
3777,Spectrogram 1,1,22402.797966667,22403.262966667,0.465,209.002,82.2,446.2,87.9,1208533023.041016165015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041016165015.wav,X,,,,40.9,158,BH,High,,us,,,
3712,Spectrogram 1,1,21962.863666667,21966.413666667,3.55,68.989,161.7,377.2,293.0,1208533023.041016145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041016145015.wav,,,,,12.68,4356,BH,High,,,,,yes
6555,Spectrogram 1,1,75843.897966667,75846.019966667,2.122,262.497,111.9,291.0,169.9,1208533023.041118005015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041118005015.wav,,,,,12.97,4251,BH,High,,,,,y
5208,Spectrogram 1,1,50793.022966667,50793.487966667,0.465,106.495,45.8,188.9,76.2,1208533023.041030205015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041030205015.wav,,,,,31.12,2697,BH,High,,short,,,
13720,Spectrogram 1,1,242769.814,242771.568,1.754,132.737,31.2,250.0,99.6,1208533023.050310015015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050310015015.wav,,,,,30.33,2867,BH,High,,,,,yes
6597,Spectrogram 1,1,77014.598366667,77017.066366666,2.468,233.647,27.5,236.3,82.0,1208533023.041118075015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041118075015.wav,,,,,35.42,1365,BH,High,,,,,y
10837,Spectrogram 1,1,173283.9117,173284.8617,0.95,228.237,75.7,244.6,140.6,1208533023.050109065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050109065015.wav,,,,,37.46,801,BH,High,,,,,
8243,Spectrogram 1,1,117443.494966667,117443.914966667,0.42,172.592,69.1,190.0,128.9,1208533023.041217185015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041217185015.wav,,,,,25.07,3249,BH,High,,,,,
12152,Spectrogram 1,1,198804.166966666,198808.756966666,4.59,255.236,116.1,307.5,205.1,1208533023.050115155015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050115155015.wav,,,,,11.27,4901,BH,High,,,,,yes
8827,Spectrogram 1,1,127459.585633333,127460.863633333,1.278,291.341,144.5,312.1,210.9,1208533023.041221075015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041221075015.wav,,,,,12.54,4399,BH,High,,,,,yes
5234,Spectrogram 1,1,50964.706966667,50965.972966667,1.266,278.179,154.6,417.9,205.1,1208533023.041030205015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041030205015.wav,,,,,13.01,4233,BH,High,,us,,,
9851,Spectrogram 1,1,149385.744,149387.671,1.927,23.795,47.2,484.3,134.8,1208533023.050102035015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050102035015.wav,,,,,35.51,1344,BH,High,,,,,yes
6509,Spectrogram 1,1,75091.203966667,75092.892966667,1.689,109.62,56.0,240.7,187.5,1208533023.041117215015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041117215015.wav,,,,,32.42,2346,BH,High,,,,,y
11640,Spectrogram 1,1,187411.153,187417.713,6.56,259.058,84.0,4251.0,87.9,1208533023.050112005015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050112005015.wav,,,,,14.56,3782,BH,High,,roar,,,yes
9024,Spectrogram 1,1,133355.406,133357.81,2.404,188.389,105.1,338.5,158.2,1208533023.041223135015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041223135015.wav,,,,,15.36,3623,BH,High,,,,,yes
10085,Spectrogram 1,1,154845.426033333,154846.257033333,0.831,84.941,46.6,145.6,82.0,1208533023.050104065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050104065015.wav,,,,,-7.71,5970,BH,High,faint,low,,,
14023,Spectrogram 1,1,250669.118966666,250672.322966666,3.204,233.698,62.2,186.7,152.3,1208533023.050315045015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050315045015.wav,,,,,-8.63,5979,BH,High,,,,,yes
10135,Spectrogram 1,1,156453.212333333,156454.765333333,1.553,193.049,64.1,425.2,123.0,1208533023.050104165015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050104165015.wav,,,,,30.87,2763,BH,High,,whoop,,,
3691,Spectrogram 1,1,21341.535333333,21342.733333333,1.198,47.439,99.8,270.1,175.8,1208533023.041016065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041016065015.wav,,,,,9.91,5395,BH,High,,,,,
5883,Spectrogram 1,1,59501.3623,59502.2093,0.847,116.871,131.7,263.4,193.4,1208533023.041101125015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041101125015.wav,,,,,10.08,5363,BH,High,,,,,
5401,Spectrogram 1,1,52923.799966667,52925.575966666,1.776,137.728,24.7,259.8,128.9,1208533023.041031055015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041031055015.wav,,,,,29.5,2994,BH,High,,,,,y
10714,Spectrogram 1,1,171666.054633333,171669.172633334,3.118,109.942,58.3,203.9,99.6,1208533023.050108205015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050108205015.wav,,,,,33.71,1944,BH,High,,,,,
13133,Spectrogram 1,1,229431.0973,229433.6303,2.533,290.457,24.6,338.8,169.9,1208533023.050217175015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050217175015.wav,,,,,31.01,2729,BH,High,,,,,yes
12577,Spectrogram 1,1,211365.6903,211367.2993,1.609,220.227,46.4,208.9,46.9,1208533023.050128205015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050128205015.wav,,,,,36.75,971,BH,High,faint,,,,
9995,Spectrogram 1,1,152407.809666666,152408.791666666,0.982,46.613,104.9,268.0,164.1,1208533023.050103105015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050103105015.wav,,,,,10.17,5336,BH,High,,,,,
11349,Spectrogram 1,1,181622.959966667,181626.813966666,3.854,169.535,35.9,1311.4,41.0,1208533023.050110155015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050110155015.wav,,,,,15.11,3664,BH,High,,,,,yes
6928,Spectrogram 1,1,86994.778366667,86996.640366667,1.862,16.09,62.2,4475.8,140.6,1208533023.041125005015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041125005015.wav,,,,,19.89,3353,BH,High,,roar,,,y
4354,Spectrogram 1,1,30709.6453,30710.4683,0.823,117.982,182.0,264.2,228.5,1208533023.041023085015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041023085015.wav,,,,,10.34,5274,BH,High,,,,,
9993,Spectrogram 1,1,152402.501666666,152403.386666667,0.885,41.305,58.3,238.8,146.5,1208533023.050103105015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050103105015.wav,,,,,27.16,3178,BH,High,,us,,,
12630,Spectrogram 1,1,213104.347033333,213105.514033333,1.167,159.531,179.1,294.7,210.9,1208533023.050131185015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050131185015.wav,,,,,11.45,4827,BH,High,faint,,,,
8309,Spectrogram 1,1,118774.85,118776.048,1.198,4.28,40.3,155.5,99.6,1208533023.041219005015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041219005015.wav,,,,,-0.22,5649,BH,High,,Low,,,
10822,Spectrogram 1,1,173078.1907,173079.2587,1.068,22.516,52.4,203.9,58.6,1208533023.050109065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050109065015.wav,,,,,34.17,1783,BH,High,,,,,
7030,Spectrogram 1,1,89932.047633333,89933.714633333,1.667,254.227,38.5,148.4,93.8,1208533023.041125135015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041125135015.wav,,,,,-6.52,5935,BH,High,,,,,y
11966,Spectrogram 1,1,194587.259633333,194588.883633333,1.624,237.087,65.9,239.5,117.2,1208533023.050114125015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050114125015.wav,,,,,37.55,783,BH,High,,,,,yes
5044,Spectrogram 1,1,47343.3783,47345.0453,1.667,256.098,60.5,399.2,193.4,1208533023.041028225015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041028225015.wav,,,,,36.75,969,BH,High,,,,,y
5604,Spectrogram 1,1,55316.6613,55319.2813,2.62,131.257,103.9,1991.9,193.4,1208533023.041031175015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041031175015.wav,,,,,13.04,4222,BH,High,us,ssong,,,y
9889,Spectrogram 1,1,149820.840033333,149822.231033333,1.391,158.942,52.4,203.9,111.3,1208533023.050102045015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050102045015.wav,,,,,31.71,2558,BH,High,,,,,
4529,Spectrogram 1,1,35344.9797,35348.7467,3.767,254.459,65.9,766.5,216.8,1208533023.041025055015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041025055015.wav,,,,,20.15,3347,BH,High,,,,,y
4659,Spectrogram 1,1,38862.874,38864.497,1.623,173.256,48.0,456.0,117.2,1208533023.041027005015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041027005015.wav,,,,,35.94,1214,BH,High,,,,,y
5336,Spectrogram 1,1,52260.420033333,52261.914033333,1.494,74.223,105.6,354.0,193.4,1208533023.041031035015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041031035015.wav,,,,,12.03,4595,BH,High,,,,,y
3554,Spectrogram 1,1,20067.6817,20069.3057,1.624,273.341,161.7,479.0,328.1,1208533023.041015095015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041015095015.wav,,,,,11.66,4730,BH,High,,ds,,,yes
7711,Spectrogram 1,1,104606.7457,104609.0407,2.295,232.547,106.5,236.7,181.6,1208533023.041208065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041208065015.wav,,,,,17.15,3434,BH,High,,,,,yes
3905,Spectrogram 1,1,24465.970966667,24467.096966667,1.126,172.745,53.3,414.2,128.9,1208533023.041019215015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041019215015.wav,,,,,38.23,624,BH,High,us,ssong,,,yes
5230,Spectrogram 1,1,50941.967966667,50943.035966667,1.068,255.44,126.0,389.3,263.7,1208533023.041030205015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041030205015.wav,,,,,14.38,3822,BH,High,,us,,,
10883,Spectrogram 1,1,173972.5507,173975.2577,2.707,17.083,47.9,353.3,175.8,1208533023.050109095015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050109095015.wav,,,,,37.26,841,BH,High,,,,,yes
8833,Spectrogram 1,1,127527.0773,127528.7933,1.716,58.861,40.6,208.9,140.6,1208533023.041221105015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041221105015.wav,,,,,33.77,1917,BH,High,,,,,
4906,Spectrogram 1,1,44710.141366667,44712.328366667,2.187,22.193,78.0,360.0,193.4,1208533023.041028125015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041028125015.wav,,,,,37.76,726,BH,High,us,ssong,,,y
5698,Spectrogram 1,1,56291.2313,56293.3963,2.165,205.995,91.7,348.3,187.5,1208533023.041031205015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041031205015.wav,,,,,30.92,2750,BH,High,us,ssong,,,y
2551,Spectrogram 1,1,13390.7747,13392.9487,2.174,194.072,125.7,628.7,281.2,1208533023.041014015015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041014015015.wav,,,,,12.9,4273,BH,High,ds,ssong,,,yes
3035,Spectrogram 1,1,16168.056366667,16169.836366667,1.78,272.404,1605.3,2210.5,2085.9,1208533023.041014145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041014145015.wav,,,,,10.87,5074,BH,High,,hf,,,
4667,Spectrogram 1,1,38888.713,38889.86,1.147,199.095,66.0,582.0,521.5,1208533023.041027005015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041027005015.wav,,,,,31.39,2635,BH,High,us,ssong,,,y
2199,Spectrogram 1,1,7686.395966667,7688.582966667,2.187,188.078,53.9,227.5,117.2,1208533023.041010055015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041010055015.wav,,,,,31.15,2689,BH,High,,,,,yes
7311,Spectrogram 1,1,96022.765366667,96024.031366667,1.266,46.781,162.8,279.1,246.1,1208533023.041129005015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041129005015.wav,,,,,11.1,4978,BH,High,,,,,
10316,Spectrogram 1,1,161960.319633333,161963.068633333,2.749,1.559,147.1,300.0,222.7,1208533023.050105205015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050105205015.wav,,,,,28.16,3128,BH,High,,,,,yes
5739,Spectrogram 1,1,57038.633633333,57040.689633333,2.056,53.583,113.2,239.0,181.6,1208533023.041101015015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041101015015.wav,,,,,17.45,3416,BH,High,us,ssong,,,y
7114,Spectrogram 1,1,91228.792966667,91232.711966667,3.919,51.369,47.9,2287.4,105.5,1208533023.041125195015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041125195015.wav,,,,,13.63,4015,BH,High,,,,,yes
9883,Spectrogram 1,1,149704.613033333,149705.476033333,0.863,42.715,46.6,198.1,111.3,1208533023.050102045015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050102045015.wav,,,,,33.19,2105,BH,High,,,,,
8268,Spectrogram 1,1,117873.307366667,117874.482366666,1.175,2.496,74.9,259.1,222.7,1208533023.041218045015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041218045015.wav,,,,,39.76,322,BH,High,,,,,
6985,Spectrogram 1,1,88660.206966667,88663.064966667,2.858,182.078,120.9,2505.5,228.5,1208533023.041125085015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041125085015.wav,,,,,13.1,4200,BH,High,,,,,y
12419,Spectrogram 1,1,206054.056666667,206057.238666667,3.182,7.102,68.8,281.1,128.9,1208533023.050120035015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050120035015.wav,,,,,32.65,2274,BH,High,,,,,yes
12502,Spectrogram 1,1,208576.9623,208579.2573,2.295,130.69,51.6,2088.0,293.0,1208533023.050125055015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050125055015.wav,,,,,14.74,3745,BH,High,,,,,yes
5772,Spectrogram 1,1,57366.617633333,57368.272633333,1.655,81.639,108.8,400.8,228.5,1208533023.041101025015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041101025015.wav,,,,,12.45,4432,BH,High,,,,,
5859,Spectrogram 1,1,59235.124333333,59236.618333333,1.494,150.622,69.2,283.0,210.9,1208533023.041101115015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041101115015.wav,,,,,31.24,2665,BH,High,,,,,y
11441,Spectrogram 1,1,183187.289033333,183188.826033333,1.537,234.249,77.8,329.3,169.9,1208533023.050110215015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050110215015.wav,,,,,24.19,3270,BH,High,,,,,yes
10009,Spectrogram 1,1,152804.720966666,152806.972966666,2.252,143.576,52.9,323.5,146.5,1208533023.050103145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050103145015.wav,,,,,33.35,2052,BH,High,,,,,yes
10123,Spectrogram 1,1,156287.983333333,156288.738333333,0.755,27.82,64.1,244.7,70.3,1208533023.050104165015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050104165015.wav,,,,,31.89,2499,BH,High,,us,,,
5290,Spectrogram 1,1,51627.072966667,51629.995966667,2.923,40.812,80.7,354.0,164.1,1208533023.041031015015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041031015015.wav,,,,,33.76,1922,BH,High,,,,,y
10795,Spectrogram 1,1,172569.932033333,172576.600033333,6.668,114.194,71.9,365.3,181.6,1208533023.050109015015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050109015015.wav,,,,,38.34,605,BH,High,,,,,yes
9578,Spectrogram 1,1,145390.043633333,145391.190633333,1.147,226.74,51.0,254.8,205.1,1208533023.050101065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050101065015.wav,,,,,35.08,1470,BH,High,,,,,yes
10271,Spectrogram 1,1,160546.127,160548.803,2.676,87.016,93.2,233.0,205.1,1208533023.050105125015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050105125015.wav,,,,,30.74,2790,BH,High,,,,,
4225,Spectrogram 1,1,26687.540366667,26688.409366667,0.869,294.785,64.6,346.4,76.2,1208533023.041021065015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041021065015.wav,,,,,36.98,908,BH,High,,us,,,
5195,Spectrogram 1,1,50701.063966667,50702.192966667,1.129,14.536,56.7,218.6,134.8,1208533023.041030205015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041030205015.wav,,,,,30.7,2797,BH,High,,,,,
3660,Spectrogram 1,1,20933.4237,20934.4617,1.038,239.207,182.0,540.1,357.4,1208533023.041015205015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041015205015.wav,,,,,12.06,4581,BH,High,,ds,,,
9088,Spectrogram 1,1,135114.71,135116.442,1.732,148.202,35.2,258.3,134.8,1208533023.041224075015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041224075015.wav,,,,,20.82,3332,BH,High,,,,,yes
5694,Spectrogram 1,1,56239.6353,56241.5183,1.883,154.399,79.4,458.2,181.6,1208533023.041031205015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041031205015.wav,,,,,33.11,2130,BH,High,us,ssong,,,y
2294,Spectrogram 1,1,9734.394333333,9736.320333333,1.926,136.491,59.9,257.5,164.1,1208533023.041012045015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041012045015.wav,,,,,33.14,2116,BH,High,,,,,yes
4177,Spectrogram 1,1,26381.721633333,26383.258633333,1.537,288.947,53.9,371.3,234.4,1208533023.041020135015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041020135015.wav,,,,,36.67,995,BH,High,us,ssong,,,y
4314,Spectrogram 1,1,29611.513666667,29613.873666667,2.36,219.589,53.9,257.5,93.8,1208533023.041023035015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041023035015.wav,,,,,33.92,1871,BH,High,,,,,y
3045,Spectrogram 1,1,16197.4523,16199.2493,1.797,1.883,125.7,586.8,222.7,1208533023.041014155015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041014155015.wav,,,,,14.29,3846,BH,High,ds,ssong,,,yes
4660,Spectrogram 1,1,38866.424,38867.832,1.408,176.806,30.0,480.0,287.1,1208533023.041027005015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041027005015.wav,,,,,38.64,528,BH,High,us,ssong,,,y
8846,Spectrogram 1,1,127755.8723,127757.1233,1.251,287.656,98.5,5087.9,181.6,1208533023.041221105015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041221105015.wav,,,,,13.3,4133,BH,High,,harm,,,
2248,Spectrogram 1,1,9162.5607,9164.5527,1.992,164.498,24.0,263.5,46.9,1208533023.041012015015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041012015015.wav,,,,,33.28,2071,BH,High,,,,,yes
11124,Spectrogram 1,1,177844.931033333,177847.269033333,2.338,290.387,149.7,299.4,193.4,1208533023.050109225015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050109225015.wav,,,,,10.96,5037,BH,High,,,,,yes
978,Spectrogram 1,1,2449.177,2450.544,1.367,49.636,1426.0,1792.9,1505.9,1208533023.040929145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.040929145015.wav,,,,,12.12,4554,BH,High,,,,,
10387,Spectrogram 1,1,164858.183333333,164861.864333333,3.681,199.979,76.5,329.4,187.5,1208533023.050106135015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050106135015.wav,,,,,39.27,410,BH,High,,,,,yes
3043,Spectrogram 1,1,16191.944366667,16192.484366666,0.54,296.292,184.2,403.5,334.0,1208533023.041014145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041014145015.wav,,,,,13.08,4207,BH,High,,,,,
2448,Spectrogram 1,1,12727.3057,12730.3807,3.075,130.449,41.9,275.4,52.7,1208533023.041013235015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041013235015.wav,,,,,32.0,2469,BH,High,,,,,yes
8957,Spectrogram 1,1,131434.719366667,131438.508366667,3.789,67.336,138.7,242.8,193.4,1208533023.041222155015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041222155015.wav,,,,,11.49,4808,BH,High,,,,,yes
5522,Spectrogram 1,1,54441.5083,54443.1113,1.603,155.891,36.7,287.8,175.8,1208533023.041031145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041031145015.wav,,,,,28.46,3109,BH,High,,,,,y
7420,Spectrogram 1,1,98172.4617,98174.3027,1.841,97.009,126.0,270.0,193.4,1208533023.041202145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041202145015.wav,,,,,15.62,3583,BH,High,,,,,yes
5612,Spectrogram 1,1,55388.4313,55390.3153,1.884,203.027,79.4,323.8,158.2,1208533023.041031175015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041031175015.wav,,,,,29.84,2953,BH,High,,,,,y
6451,Spectrogram 1,1,74187.348966667,74188.775966667,1.427,105.564,97.3,263.4,193.4,1208533023.041117185015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041117185015.wav,,,,,11.78,4685,BH,High,,,,,
6393,Spectrogram 1,1,73103.567366667,73105.840366667,2.273,221.608,50.2,290.0,175.8,1208533023.041117075015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041117075015.wav,,,,,36.73,975,BH,High,,,,,y
12739,Spectrogram 1,1,215337.627666666,215339.446666667,1.819,293.444,40.5,272.2,134.8,1208533023.050202115015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050202115015.wav,,,,,26.37,3205,BH,High,,,,,yes
2237,Spectrogram 1,1,8547.821033333,8558.798033334,10.977,149.6,239.5,760.5,304.7,1208533023.041011175015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041011175015.wav,,,,,7.97,5566,BH,High,faint,,,,yes
7216,Spectrogram 1,1,94029.864366667,94030.451366667,0.587,153.297,114.7,189.3,134.8,1208533023.041126125015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041126125015.wav,,,,,10.14,5345,BH,High,,,,,
11366,Spectrogram 1,1,181867.618966667,181869.956966667,2.338,114.258,119.8,305.4,210.9,1208533023.050110165015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050110165015.wav,,,,,13.46,4075,BH,High,,,,,yes
11112,Spectrogram 1,1,177622.984033333,177627.358033334,4.374,68.44,29.9,233.5,140.6,1208533023.050109225015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.050109225015.wav,,,,,31.08,2714,BH,High,,,,,yes
1106,Spectrogram 1,1,3753.642666667,3754.696666667,1.054,154.2,41.2,535.3,158.2,1208533023.041001165015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041001165015.wav,,,,,33.07,2145,BH,High,,,,,
9032,Spectrogram 1,1,133493.919,133494.782,0.863,26.928,179.9,284.3,228.5,1208533023.041223145015.wav,D:\Cape_Bathurst_300_2018_2019\1208533023.041223145015.wav,,,,,9.67,5454,BH,High,,,,,
